state,district,market,arrival_date,modal_price
Maharashtra,Chandrapur,Varora,2020-01-20,5130.0
Maharashtra,Chandrapur,Varora,2020-01-21,5087.0
Maharashtra,Chandrapur,Varora,2020-01-22,5130.0
Maharashtra,Chandrapur,Varora,2020-01-23,5125.0
Maharashtra,Chandrapur,Varora,2020-01-24,5055.0
Maharashtra,Chandrapur,Varora,2020-01-25,5050.0
Maharashtra,Chandrapur,Varora,2020-01-26,5050.0
Maharashtra,Chandrapur,Varora,2020-01-27,5055.0
Maharashtra,Chandrapur,Varora,2020-01-28,5025.0
Maharashtra,Chandrapur,Varora,2020-01-29,5025.0
Maharashtra,Chandrapur,Varora,2020-01-30,4975.0
Maharashtra,Chandrapur,Varora,2020-01-31,4987.0
Maharashtra,Chandrapur,Varora,2020-02-01,5010.0
Maharashtra,Chandrapur,Varora,2020-02-02,5010.0
Maharashtra,Chandrapur,Varora,2020-02-03,4965.0
Maharashtra,Chandrapur,Varora,2020-02-04,4980.0
Maharashtra,Chandrapur,Varora,2020-02-05,4950.0
Maharashtra,Chandrapur,Varora,2020-02-07,4966.0
Maharashtra,Chandrapur,Varora,2020-02-08,4955.0
Maharashtra,Chandrapur,Varora,2020-02-09,4960.0
Maharashtra,Chandrapur,Varora,2020-02-10,4967.0
Maharashtra,Chandrapur,Varora,2020-02-11,4950.0
Maharashtra,Chandrapur,Varora,2020-02-12,4963.0
Maharashtra,Chandrapur,Varora,2020-02-14,4985.0
Maharashtra,Chandrapur,Varora,2020-02-15,4960.0
Maharashtra,Chandrapur,Varora,2020-02-16,4962.0
Maharashtra,Chandrapur,Varora,2020-02-17,4936.0
Maharashtra,Chandrapur,Varora,2020-02-18,5390.0
Maharashtra,Chandrapur,Varora,2020-02-19,4900.0
Maharashtra,Chandrapur,Varora,2020-02-23,4888.0
Maharashtra,Chandrapur,Varora,2020-02-24,4888.0
Maharashtra,Chandrapur,Varora,2020-02-25,5022.0
Maharashtra,Chandrapur,Varora,2020-02-26,4855.0
Maharashtra,Chandrapur,Varora,2020-02-27,4825.0
Maharashtra,Chandrapur,Varora,2020-03-02,4800.0
Maharashtra,Chandrapur,Varora,2020-03-03,5286.0
Maharashtra,Chandrapur,Varora,2020-03-04,5286.0
Maharashtra,Chandrapur,Varora,2020-03-05,4888.0
Maharashtra,Chandrapur,Varora,2020-03-06,4850.0
Maharashtra,Chandrapur,Varora,2020-03-07,4825.0
Maharashtra,Chandrapur,Varora,2020-03-09,4900.0
Maharashtra,Chandrapur,Varora,2020-03-11,4750.0
Maharashtra,Chandrapur,Varora,2020-03-12,4850.0
Maharashtra,Chandrapur,Varora,2020-03-14,4725.0
Maharashtra,Chandrapur,Varora,2020-03-15,4575.0
Maharashtra,Chandrapur,Varora,2020-03-16,4725.0
Maharashtra,Chandrapur,Varora,2020-03-17,4710.0
Maharashtra,Chandrapur,Varora,2020-03-18,4712.0
Maharashtra,Chandrapur,Varora,2020-03-19,4650.0
Maharashtra,Chandrapur,Varora,2020-03-20,4550.0
Maharashtra,Chandrapur,Varora,2020-04-20,5194.0
Maharashtra,Chandrapur,Varora,2020-04-21,5221.0
Maharashtra,Chandrapur,Varora,2020-04-22,5194.0
Maharashtra,Chandrapur,Varora,2020-04-23,5140.0
Maharashtra,Chandrapur,Varora,2020-04-25,3850.0
Maharashtra,Chandrapur,Varora,2020-05-05,5140.0
Maharashtra,Chandrapur,Varora,2020-05-06,5140.0
Maharashtra,Chandrapur,Varora,2020-05-07,3850.0
Maharashtra,Chandrapur,Varora,2020-05-09,3600.0
Maharashtra,Chandrapur,Varora,2020-05-10,3500.0
Maharashtra,Chandrapur,Varora,2020-05-13,5110.0
Maharashtra,Chandrapur,Varora,2020-05-14,5110.0
Maharashtra,Chandrapur,Varora,2020-05-15,5110.0
Maharashtra,Chandrapur,Varora,2020-05-25,3750.0
Maharashtra,Chandrapur,Varora,2020-05-26,3750.0
Maharashtra,Chandrapur,Varora,2020-06-22,3500.0
Maharashtra,Dhule,Shirpur,2020-01-01,5395.0
Maharashtra,Dhule,Shirpur,2020-01-02,5395.0
Maharashtra,Dhule,Shirpur,2020-01-03,5395.0
Maharashtra,Dhule,Shirpur,2020-01-04,5395.0
Maharashtra,Dhule,Shirpur,2020-01-06,5395.0
Maharashtra,Dhule,Shirpur,2020-01-10,5395.0
Maharashtra,Dhule,Shirpur,2020-01-11,5395.0
Maharashtra,Dhule,Shirpur,2020-01-13,5395.0
Maharashtra,Dhule,Shirpur,2020-01-14,5395.0
Maharashtra,Dhule,Shirpur,2020-01-16,5395.0
Maharashtra,Dhule,Shirpur,2020-01-17,5395.0
Maharashtra,Dhule,Shirpur,2020-01-18,5395.0
Maharashtra,Dhule,Shirpur,2020-01-20,5395.0
Maharashtra,Dhule,Shirpur,2020-01-21,5395.0
Maharashtra,Dhule,Shirpur,2020-01-22,5395.0
Maharashtra,Dhule,Shirpur,2020-01-23,5395.0
Maharashtra,Dhule,Shirpur,2020-01-24,5395.0
Maharashtra,Dhule,Shirpur,2020-01-25,5395.0
Maharashtra,Dhule,Shirpur,2020-01-27,5395.0
Maharashtra,Dhule,Shirpur,2020-01-28,5395.0
Maharashtra,Dhule,Shirpur,2020-01-29,5395.0
Maharashtra,Dhule,Shirpur,2020-01-30,5395.0
Maharashtra,Dhule,Shirpur,2020-02-25,5285.0
Maharashtra,Dhule,Shirpur,2020-02-26,5345.0
Maharashtra,Dhule,Shirpur,2020-05-05,5271.0
Maharashtra,Dhule,Shirpur,2020-05-06,5301.0
Maharashtra,Dhule,Shirpur,2020-05-08,5271.0
Maharashtra,Dhule,Shirpur,2020-05-11,5271.0
Maharashtra,Dhule,Shirpur,2020-05-12,5271.0
Maharashtra,Dhule,Shirpur,2020-05-13,5217.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-03,5100.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-06,5100.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-07,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-10,5100.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-11,5100.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-13,5250.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-14,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-16,4850.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-17,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-18,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-20,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-01-21,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-03,4800.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-04,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-05,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-06,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-07,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-10,5000.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-11,5000.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-12,4925.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-13,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-14,4850.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-17,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-18,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-22,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-24,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-25,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-26,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-27,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-28,5100.0
Maharashtra,Hingoli,Akhadabalapur,2020-02-29,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-02,5150.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-03,5000.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-04,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-05,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-06,4950.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-07,5000.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-11,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-13,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-16,4900.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-17,5000.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-18,5000.0
Maharashtra,Hingoli,Akhadabalapur,2020-03-19,5050.0
Maharashtra,Hingoli,Akhadabalapur,2020-05-26,3800.0
Maharashtra,Hingoli,Basmat,2020-01-01,5350.0
Maharashtra,Hingoli,Basmat,2020-01-02,5350.0
Maharashtra,Hingoli,Basmat,2020-01-06,5350.0
Maharashtra,Hingoli,Basmat,2020-01-07,5350.0
Maharashtra,Hingoli,Basmat,2020-01-08,5350.0
Maharashtra,Hingoli,Basmat,2020-01-13,5350.0
Maharashtra,Hingoli,Basmat,2020-01-14,5350.0
Maharashtra,Hingoli,Basmat,2020-01-15,5350.0
Maharashtra,Hingoli,Basmat,2020-01-16,5350.0
Maharashtra,Hingoli,Basmat,2020-01-17,5350.0
Maharashtra,Hingoli,Basmat,2020-01-18,5350.0
Maharashtra,Hingoli,Basmat,2020-01-20,5350.0
Maharashtra,Hingoli,Basmat,2020-01-21,5350.0
Maharashtra,Hingoli,Basmat,2020-01-22,5350.0
Maharashtra,Hingoli,Basmat,2020-01-23,5350.0
Maharashtra,Hingoli,Basmat,2020-01-24,5350.0
Maharashtra,Hingoli,Basmat,2020-01-25,5350.0
Maharashtra,Hingoli,Basmat,2020-01-27,5413.0
Maharashtra,Hingoli,Basmat,2020-01-28,5411.0
Maharashtra,Hingoli,Basmat,2020-01-29,5424.0
Maharashtra,Hingoli,Basmat,2020-01-30,5431.0
Maharashtra,Hingoli,Basmat,2020-01-31,5424.0
Maharashtra,Hingoli,Basmat,2020-02-04,5422.0
Maharashtra,Hingoli,Basmat,2020-02-05,5419.0
Maharashtra,Hingoli,Basmat,2020-02-06,5425.0
Maharashtra,Hingoli,Basmat,2020-02-07,5421.0
Maharashtra,Hingoli,Basmat,2020-02-08,5417.0
Maharashtra,Hingoli,Basmat,2020-02-10,5433.0
Maharashtra,Hingoli,Basmat,2020-02-11,5413.0
Maharashtra,Hingoli,Basmat,2020-02-12,5428.0
Maharashtra,Hingoli,Basmat,2020-02-13,5436.0
Maharashtra,Hingoli,Basmat,2020-02-14,5427.0
Maharashtra,Hingoli,Basmat,2020-02-15,5422.0
Maharashtra,Hingoli,Basmat,2020-02-17,5431.0
Maharashtra,Hingoli,Basmat,2020-02-18,5419.0
Maharashtra,Hingoli,Basmat,2020-02-19,5405.0
Maharashtra,Hingoli,Basmat,2020-02-24,5410.0
Maharashtra,Hingoli,Basmat,2020-02-25,5416.0
Maharashtra,Hingoli,Basmat,2020-02-26,5412.0
Maharashtra,Hingoli,Basmat,2020-02-27,5419.0
Maharashtra,Hingoli,Basmat,2020-02-28,5386.0
Maharashtra,Hingoli,Basmat,2020-02-29,5387.0
Maharashtra,Hingoli,Basmat,2020-03-03,5396.0
Maharashtra,Hingoli,Basmat,2020-03-04,5396.0
Maharashtra,Hingoli,Basmat,2020-03-05,5398.0
Maharashtra,Hingoli,Basmat,2020-03-06,5396.0
Maharashtra,Hingoli,Basmat,2020-03-07,5399.0
Maharashtra,Hingoli,Basmat,2020-03-16,5320.0
Maharashtra,Hingoli,Basmat,2020-03-17,5333.0
Maharashtra,Hingoli,Basmat,2020-03-18,5320.0
Maharashtra,Hingoli,Basmat(Kurunda),2020-01-07,5350.0
Maharashtra,Hingoli,Basmat(Kurunda),2020-01-08,5350.0
Maharashtra,Hingoli,Basmat(Kurunda),2020-01-09,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-01,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-21,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-23,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-24,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-25,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-27,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-01-28,5350.0
Maharashtra,Hingoli,Jawala-Bajar,2020-05-04,5200.0
Maharashtra,Hingoli,Jawala-Bajar,2020-05-05,5250.0
Maharashtra,Hingoli,Jawala-Bajar,2020-05-06,5250.0
Maharashtra,Hingoli,Jawala-Bajar,2020-05-07,5250.0
Maharashtra,Jalana,Ghansawangi,2020-01-01,4800.0
Maharashtra,Jalana,Ghansawangi,2020-01-02,4800.0
Maharashtra,Jalana,Ghansawangi,2020-01-08,4600.0
Maharashtra,Jalana,Ghansawangi,2020-01-09,4700.0
Maharashtra,Jalana,Ghansawangi,2020-01-15,4800.0
Maharashtra,Jalana,Ghansawangi,2020-01-16,4400.0
Maharashtra,Jalana,Ghansawangi,2020-01-22,4700.0
Maharashtra,Jalana,Ghansawangi,2020-01-23,4600.0
Maharashtra,Jalana,Ghansawangi,2020-01-29,4700.0
Maharashtra,Jalana,Ghansawangi,2020-02-05,4700.0
Maharashtra,Jalana,Ghansawangi,2020-02-06,4700.0
Maharashtra,Jalana,Ghansawangi,2020-02-12,4700.0
Maharashtra,Jalana,Ghansawangi,2020-02-19,4700.0
Maharashtra,Jalana,Ghansawangi,2020-02-20,4800.0
Maharashtra,Jalana,Ghansawangi,2020-02-26,4800.0
Maharashtra,Jalana,Ghansawangi,2020-02-27,4700.0
Maharashtra,Jalana,Ghansawangi,2020-03-11,4800.0
Maharashtra,Jalana,Ghansawangi,2020-03-12,4700.0
Maharashtra,Jalana,Jalana,2020-01-01,5325.0
Maharashtra,Jalana,Jalana,2020-01-03,5320.0
Maharashtra,Jalana,Jalana,2020-01-04,5320.0
Maharashtra,Jalana,Jalana,2020-01-06,5320.0
Maharashtra,Jalana,Jalana,2020-01-10,5305.0
Maharashtra,Jalana,Jalana,2020-01-11,5314.0
Maharashtra,Jalana,Jalana,2020-01-14,5307.0
Maharashtra,Jalana,Jalana,2020-01-15,5317.0
Maharashtra,Jalana,Jalana,2020-01-21,5301.0
Maharashtra,Jalana,Jalana,2020-01-22,5323.0
Maharashtra,Jalana,Jalana,2020-01-23,5328.0
Maharashtra,Jalana,Jalana,2020-01-28,5334.0
Maharashtra,Jalana,Jalana,2020-02-04,5314.0
Maharashtra,Jalana,Jalana,2020-02-05,5310.0
Maharashtra,Jalana,Jalana,2020-02-06,5320.0
Maharashtra,Jalana,Jalana,2020-02-11,5303.0
Maharashtra,Jalana,Jalana,2020-02-15,5341.0
Maharashtra,Jalana,Jalana,2020-02-18,5341.0
Maharashtra,Jalana,Jalana,2020-02-20,5341.0
Maharashtra,Jalana,Jalana,2020-02-25,5341.0
Maharashtra,Jalana,Jalana,2020-02-26,5341.0
Maharashtra,Jalana,Jalana,2020-02-28,5328.0
Maharashtra,Jalana,Jalana,2020-02-29,5340.0
Maharashtra,Jalana,Jalana,2020-03-03,5247.0
Maharashtra,Jalana,Jalana,2020-03-06,5259.0
Maharashtra,Jalana,Jalana,2020-03-11,5269.0
Maharashtra,Jalana,Jalana,2020-03-20,5286.0
Maharashtra,Jalana,Jalana,2020-03-21,5277.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-01,5324.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-03,5300.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-08,5000.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-09,5232.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-10,5380.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-13,5300.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-14,5350.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-15,5389.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-16,5375.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-17,5401.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-21,5410.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-22,5402.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-23,5397.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-24,5400.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-25,5396.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-27,5409.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-28,5391.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-29,5390.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-30,5411.0
Maharashtra,Jalana,Jalna(Badnapur),2020-01-31,5395.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-01,5386.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-06,5374.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-07,5373.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-17,5354.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-18,5342.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-26,5327.0
Maharashtra,Jalana,Jalna(Badnapur),2020-02-29,5330.0
Maharashtra,Jalana,Jalna(Badnapur),2020-03-05,5340.0
Maharashtra,Jalana,Jalna(Badnapur),2020-03-06,5335.0
Maharashtra,Jalana,Jalna(Badnapur),2020-03-07,5344.0
Maharashtra,Jalana,Jalna(Badnapur),2020-03-13,5257.0
Maharashtra,Jalana,Jalna(Badnapur),2020-03-14,5256.0
Maharashtra,Jalana,Jalna(Badnapur),2020-03-20,5262.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-06,5195.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-08,5259.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-09,5241.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-23,5263.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-24,5250.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-25,5254.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-26,5277.0
Maharashtra,Jalana,Jalna(Badnapur),2020-05-27,5261.0
Maharashtra,Jalgaon,Yawal,2020-01-01,4830.0
Maharashtra,Jalgaon,Yawal,2020-01-02,4800.0
Maharashtra,Jalgaon,Yawal,2020-01-03,4750.0
Maharashtra,Jalgaon,Yawal,2020-01-04,4750.0
Maharashtra,Jalgaon,Yawal,2020-01-10,4780.0
Maharashtra,Jalgaon,Yawal,2020-01-12,4760.0
Maharashtra,Jalgaon,Yawal,2020-01-13,4760.0
Maharashtra,Jalgaon,Yawal,2020-01-14,4750.0
Maharashtra,Jalgaon,Yawal,2020-01-15,4750.0
Maharashtra,Jalgaon,Yawal,2020-01-16,4750.0
Maharashtra,Jalgaon,Yawal,2020-01-18,4730.0
Maharashtra,Jalgaon,Yawal,2020-01-19,4730.0
Maharashtra,Jalgaon,Yawal,2020-01-20,4750.0
Maharashtra,Jalgaon,Yawal,2020-01-22,4760.0
Maharashtra,Jalgaon,Yawal,2020-01-23,4800.0
Maharashtra,Jalgaon,Yawal,2020-01-24,4825.0
Maharashtra,Jalgaon,Yawal,2020-01-25,4825.0
Maharashtra,Jalgaon,Yawal,2020-01-26,4830.0
Maharashtra,Jalgaon,Yawal,2020-01-28,4830.0
Maharashtra,Jalgaon,Yawal,2020-01-29,4820.0
Maharashtra,Jalgaon,Yawal,2020-01-31,4500.0
Maharashtra,Jalgaon,Yawal,2020-02-01,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-04,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-05,4850.0
Maharashtra,Jalgaon,Yawal,2020-02-06,4850.0
Maharashtra,Jalgaon,Yawal,2020-02-07,4850.0
Maharashtra,Jalgaon,Yawal,2020-02-08,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-09,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-10,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-11,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-12,4800.0
Maharashtra,Jalgaon,Yawal,2020-02-13,4800.0
Maharashtra,Jalgaon,Yawal,2020-02-14,4800.0
Maharashtra,Jalgaon,Yawal,2020-02-16,4800.0
Maharashtra,Jalgaon,Yawal,2020-02-17,4820.0
Maharashtra,Jalgaon,Yawal,2020-02-18,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-19,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-20,4810.0
Maharashtra,Jalgaon,Yawal,2020-02-21,4820.0
Maharashtra,Jalgaon,Yawal,2020-02-22,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-24,4830.0
Maharashtra,Jalgaon,Yawal,2020-02-25,4700.0
Maharashtra,Jalgaon,Yawal,2020-02-26,4650.0
Maharashtra,Jalgaon,Yawal,2020-02-27,4650.0
Maharashtra,Jalgaon,Yawal,2020-02-28,4630.0
Maharashtra,Jalgaon,Yawal,2020-03-01,4600.0
Maharashtra,Jalgaon,Yawal,2020-03-02,4610.0
Maharashtra,Jalgaon,Yawal,2020-03-05,4620.0
Maharashtra,Jalgaon,Yawal,2020-03-06,4590.0
Maharashtra,Jalgaon,Yawal,2020-03-11,4630.0
Maharashtra,Jalgaon,Yawal,2020-03-12,4650.0
Maharashtra,Jalgaon,Yawal,2020-03-14,4630.0
Maharashtra,Jalgaon,Yawal,2020-03-16,4630.0
Maharashtra,Jalgaon,Yawal,2020-03-17,4530.0
Maharashtra,Jalgaon,Yawal,2020-03-18,4530.0
Maharashtra,Jalgaon,Yawal,2020-03-19,4530.0
Maharashtra,Jalgaon,Yawal,2020-03-20,4550.0
Maharashtra,Jalgaon,Yawal,2020-03-21,4570.0
Maharashtra,Jalgaon,Yawal,2020-03-24,4570.0
Maharashtra,Jalgaon,Yawal,2020-03-28,4570.0
Maharashtra,Jalgaon,Yawal,2020-03-31,4530.0
Maharashtra,Jalgaon,Yawal,2020-04-04,4530.0
Maharashtra,Jalgaon,Yawal,2020-04-18,4540.0
Maharashtra,Jalgaon,Yawal,2020-05-09,4560.0
Maharashtra,Jalgaon,Yawal,2020-05-14,1620.0
Maharashtra,Nagpur,Bhiwapur,2020-03-11,4800.0
Maharashtra,Nagpur,Bhiwapur,2020-01-01,5100.0
Maharashtra,Nagpur,Bhiwapur,2020-01-05,5070.0
Maharashtra,Nagpur,Bhiwapur,2020-01-08,5050.0
Maharashtra,Nagpur,Bhiwapur,2020-01-09,5090.0
Maharashtra,Nagpur,Bhiwapur,2020-01-12,5150.0
Maharashtra,Nagpur,Bhiwapur,2020-01-15,5125.0
Maharashtra,Nagpur,Bhiwapur,2020-01-16,5150.0
Maharashtra,Nagpur,Bhiwapur,2020-01-19,5050.0
Maharashtra,Nagpur,Bhiwapur,2020-01-23,4975.0
Maharashtra,Nagpur,Bhiwapur,2020-01-29,5050.0
Maharashtra,Nagpur,Bhiwapur,2020-01-30,4950.0
Maharashtra,Nagpur,Bhiwapur,2020-02-02,5000.0
Maharashtra,Nagpur,Bhiwapur,2020-02-05,4950.0
Maharashtra,Nagpur,Bhiwapur,2020-02-12,5000.0
Maharashtra,Nagpur,Bhiwapur,2020-02-16,4955.0
Maharashtra,Nagpur,Bhiwapur,2020-02-19,5000.0
Maharashtra,Nagpur,Bhiwapur,2020-02-20,4750.0
Maharashtra,Nagpur,Bhiwapur,2020-02-23,4800.0
Maharashtra,Nagpur,Bhiwapur,2020-02-26,4725.0
Maharashtra,Nagpur,Bhiwapur,2020-02-27,4775.0
Maharashtra,Nagpur,Bhiwapur,2020-03-01,4350.0
Maharashtra,Nagpur,Bhiwapur,2020-03-05,4850.0
Maharashtra,Nagpur,Bhiwapur,2020-03-08,4800.0
Maharashtra,Nagpur,Bhiwapur,2020-03-12,4850.0
Maharashtra,Nagpur,Bhiwapur,2020-03-15,4500.0
Maharashtra,Nagpur,Bhiwapur,2020-03-18,4900.0
Maharashtra,Nagpur,Bhiwapur,2020-03-19,4550.0
Maharashtra,Nagpur,Bhiwapur,2020-05-03,3950.0
Maharashtra,Nagpur,Bhiwapur,2020-05-06,4000.0
Maharashtra,Nagpur,Bhiwapur,2020-05-07,3950.0
Maharashtra,Nagpur,Bhiwapur,2020-05-10,3750.0
Maharashtra,Nagpur,Bhiwapur,2020-05-13,3800.0
Maharashtra,Nagpur,Bhiwapur,2020-05-28,4000.0
Maharashtra,Nagpur,Bhiwapur,2020-06-07,4000.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-01,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-02,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-03,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-06,5185.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-07,5210.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-08,5175.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-09,5165.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-10,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-11,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-12,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-13,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-14,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-15,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-16,5225.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-17,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-18,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-19,5200.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-20,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-21,5200.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-22,5225.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-23,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-24,5125.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-25,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-26,5185.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-27,5175.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-28,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-29,5125.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-30,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-01-31,5070.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-01,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-02,5125.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-03,5150.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-04,5050.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-06,5125.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-07,5000.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-08,5000.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-09,5000.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-10,5090.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-12,5060.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-13,5060.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-14,5060.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-15,5070.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-16,5050.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-17,5070.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-20,5125.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-21,5125.0
Maharashtra,Nagpur,Kalmeshwar,2020-02-22,5100.0
